prime,A,x0,trials,cycles,mul_count,inv_count,branch_count,opcount_m3,batch_time_ms,method
1778003,329300,1117675,1311,333,66,0,0,66.000,815.84,bruteforce
1778003,1180998,364293,31179,292,66,0,0,66.000,815.84,bruteforce
1778003,716183,1219793,52245,292,66,0,0,66.000,815.84,bruteforce
1778003,1127867,385505,2859,333,66,0,0,66.000,815.84,bruteforce
1778003,1043678,787232,10267,292,66,0,0,66.000,815.84,bruteforce
1778003,1464768,940347,3874,750,66,0,0,66.000,815.84,bruteforce
1778003,383774,394095,32586,292,66,0,0,66.000,815.84,bruteforce
1779017,7658,161180,1650,292,66,0,0,66.000,444.65,bruteforce
1779017,578498,1607256,7134,292,66,0,0,66.000,444.65,bruteforce
1779017,502165,73456,8709,292,66,0,0,66.000,444.65,bruteforce
1779017,1626366,1072536,10075,291,66,0,0,66.000,444.65,bruteforce
1779017,1281880,896560,14643,291,66,0,0,66.000,444.65,bruteforce
1779017,582479,1405036,23462,334,66,0,0,66.000,444.65,bruteforce
1779017,362283,530467,24140,292,66,0,0,66.000,444.65,bruteforce
1779017,1084592,290955,1901,333,66,0,0,66.000,444.65,bruteforce
1779017,772793,496242,1523,291,66,0,0,66.000,444.65,bruteforce
1779017,1468602,1005880,1168,292,66,0,0,66.000,444.65,bruteforce
1779017,1293213,313519,6276,291,66,0,0,66.000,444.65,bruteforce
1779017,1666564,90708,1899,292,66,0,0,66.000,444.65,bruteforce
1779017,618827,841714,15269,333,66,0,0,66.000,444.65,bruteforce
1779017,684254,951536,2723,292,66,0,0,66.000,444.65,bruteforce
1779017,586685,571115,26675,292,66,0,0,66.000,444.65,bruteforce
1779017,913973,550141,2019,292,66,0,0,66.000,444.65,bruteforce
1779017,617619,261929,19421,292,66,0,0,66.000,444.65,bruteforce
1779017,1464505,1267791,22954,333,66,0,0,66.000,444.65,bruteforce
1779017,648232,644716,60357,333,66,0,0,66.000,444.65,bruteforce
1779017,380656,1100547,29448,333,66,0,0,66.000,444.65,bruteforce
1779161,1078954,1127241,15430,292,66,0,0,66.000,628.21,bruteforce
1779161,363396,572163,64388,333,66,0,0,66.000,628.21,bruteforce
1779161,42430,1240181,23222,334,66,0,0,66.000,628.21,bruteforce
1779161,1629714,590340,1887,333,66,0,0,66.000,628.21,bruteforce
1779161,196260,1638137,8913,334,66,0,0,66.000,628.21,bruteforce
1779161,834022,1770893,19296,292,66,0,0,66.000,628.21,bruteforce
1779161,1138817,1162264,14424,292,66,0,0,66.000,628.21,bruteforce
1779161,1446842,10687,39482,291,66,0,0,66.000,628.21,bruteforce
1779161,1034627,237002,26171,333,66,0,0,66.000,628.21,bruteforce
1779161,803192,52517,8873,292,66,0,0,66.000,628.21,bruteforce
1779161,382682,1635461,7299,334,66,0,0,66.000,628.21,bruteforce
1779161,1197580,624332,47985,334,66,0,0,66.000,628.21,bruteforce
1779161,1229237,534087,6540,334,66,0,0,66.000,628.21,bruteforce
1779161,1164039,281373,7463,292,66,0,0,66.000,628.21,bruteforce
1779161,642710,1777288,13597,292,66,0,0,66.000,628.21,bruteforce
1779161,1228191,964141,31181,333,66,0,0,66.000,628.21,bruteforce
1779161,449243,413737,672,333,66,0,0,66.000,628.21,bruteforce
1779161,201154,412468,13251,292,66,0,0,66.000,628.21,bruteforce
1779161,354537,1253236,11536,334,66,0,0,66.000,628.21,bruteforce
1779161,1440490,714362,36006,291,66,0,0,66.000,628.21,bruteforce
1780067,1000077,249284,8714,291,66,0,0,66.000,226.22,bruteforce
1780067,648995,941567,3309,334,66,0,0,66.000,226.22,bruteforce
1780067,248919,710572,3785,333,66,0,0,66.000,226.22,bruteforce
1780067,745004,262909,5799,333,66,0,0,66.000,226.22,bruteforce
1780067,1718120,909264,5354,292,66,0,0,66.000,226.22,bruteforce
1780067,1418765,575099,3942,333,66,0,0,66.000,226.22,bruteforce
1780067,1265865,1521184,11447,291,66,0,0,66.000,226.22,bruteforce
1780067,745882,205838,5972,750,66,0,0,66.000,226.22,bruteforce
1780067,321316,1412698,3534,334,66,0,0,66.000,226.22,bruteforce
1780067,1201037,847014,14853,292,66,0,0,66.000,226.22,bruteforce
1780067,407718,143819,2507,292,66,0,0,66.000,226.22,bruteforce
1780067,1405774,1020944,12595,333,66,0,0,66.000,226.22,bruteforce
1780067,416514,838938,6203,291,66,0,0,66.000,226.22,bruteforce
1780067,869376,320623,3100,333,66,0,0,66.000,226.22,bruteforce
1780067,322755,426371,4098,292,66,0,0,66.000,226.22,bruteforce
1780067,479372,1629082,2401,334,66,0,0,66.000,226.22,bruteforce
1780067,36692,1450671,18627,291,66,0,0,66.000,226.22,bruteforce
1780067,584135,51366,3286,334,66,0,0,66.000,226.22,bruteforce
1780067,1550746,320835,22848,292,66,0,0,66.000,226.22,bruteforce
1780067,115466,452848,1164,333,66,0,0,66.000,226.22,bruteforce
1780817,662268,1207543,21633,292,66,0,0,66.000,452.98,bruteforce
1780817,1649061,887484,37851,334,66,0,0,66.000,452.98,bruteforce
1780817,1576204,688953,2302,333,66,0,0,66.000,452.98,bruteforce
1780817,78630,995858,5326,333,66,0,0,66.000,452.98,bruteforce
1780817,736611,338349,41505,292,66,0,0,66.000,452.98,bruteforce
1780817,778652,1504152,4186,334,66,0,0,66.000,452.98,bruteforce
1780817,913817,1439230,931,334,66,0,0,66.000,452.98,bruteforce
1780817,220651,147928,34018,292,66,0,0,66.000,452.98,bruteforce
1780817,524534,1749031,21857,333,66,0,0,66.000,452.98,bruteforce
1780817,93809,1605352,19848,333,66,0,0,66.000,452.98,bruteforce
1780817,119341,1394836,6383,291,66,0,0,66.000,452.98,bruteforce
1780817,1124896,1132940,7168,292,66,0,0,66.000,452.98,bruteforce
1780817,752806,1047549,11212,292,66,0,0,66.000,452.98,bruteforce
1780817,270981,1282475,7645,292,66,0,0,66.000,452.98,bruteforce
1780817,433600,1450892,7069,292,66,0,0,66.000,452.98,bruteforce
1780817,481911,187137,5060,292,66,0,0,66.000,452.98,bruteforce
1780817,1410951,60745,29114,334,66,0,0,66.000,452.98,bruteforce
1780817,108046,456676,7602,333,66,0,0,66.000,452.98,bruteforce
1780817,1662187,1701095,1166,292,66,0,0,66.000,452.98,bruteforce
1780817,31665,1389988,15384,291,66,0,0,66.000,452.98,bruteforce
1783069,1088143,708118,407,18250,1349,3,54,1422.500,1.33,x16_nonsplit_halving
1783069,1088143,106619,56,12727,789,0,33,797.250,1.33,x16_nonsplit_halving
1783069,1288765,1288374,240,14935,1109,3,41,1179.250,1.33,x16_nonsplit_halving
1783069,1288765,938043,43,11375,733,0,33,741.250,1.33,x16_nonsplit_halving
1783069,1457907,1209944,1240,14917,1091,3,43,1161.750,1.33,x16_nonsplit_halving
1783069,1457907,437857,55,13392,847,0,38,856.500,1.33,x16_nonsplit_halving
1783069,1533531,855923,106,17018,1405,3,54,1478.500,1.33,x16_nonsplit_halving
1783069,1533531,480502,60,13417,939,0,44,950.000,1.33,x16_nonsplit_halving
1783069,1771532,615085,141,15792,1307,3,51,1379.750,1.33,x16_nonsplit_halving
1783069,1771532,820264,45,12809,813,0,37,822.250,1.33,x16_nonsplit_halving
1783069,1610348,416030,515,17476,1273,3,51,1345.750,1.33,x16_nonsplit_halving
1783069,1610348,787064,54,12916,745,0,35,753.750,1.33,x16_nonsplit_halving
1783069,1055134,567558,1214,16226,1259,3,48,1331.000,1.33,x16_nonsplit_halving
1783069,1055134,1325486,55,12875,767,0,34,775.500,1.33,x16_nonsplit_halving
1783069,1521745,1439561,369,15417,1093,3,39,1162.750,1.33,x16_nonsplit_halving
1783069,1521745,1496526,55,12100,687,0,30,694.500,1.33,x16_nonsplit_halving
1783069,1688934,1030319,118,13935,1027,3,37,1096.250,1.33,x16_nonsplit_halving
1783069,1688934,984453,48,12459,807,0,36,816.000,1.33,x16_nonsplit_halving
1783069,1219487,1488587,81,16517,1391,3,57,1465.250,1.33,x16_nonsplit_halving
1783069,1219487,199577,43,12792,829,0,35,837.750,1.33,x16_nonsplit_halving
1785869,739051,1147347,231,13583,1059,3,42,1129.500,0.79,x16_nonsplit_halving
1785869,739051,797990,44,11268,747,0,35,755.750,0.79,x16_nonsplit_halving
1785869,627928,606743,175,13500,1117,3,48,1189.000,0.79,x16_nonsplit_halving
1785869,627928,989754,49,11458,722,0,35,730.750,0.79,x16_nonsplit_halving
1785869,813893,1559026,234,15292,1358,3,59,1432.750,0.79,x16_nonsplit_halving
1785869,813893,1518313,50,11475,753,0,36,762.000,0.79,x16_nonsplit_halving
1785869,1463341,1391244,341,15517,1459,3,66,1535.500,0.79,x16_nonsplit_halving
1785869,1463341,481186,50,11000,722,0,35,730.750,0.79,x16_nonsplit_halving
1785869,1040502,1158136,325,16143,1265,3,57,1339.250,0.79,x16_nonsplit_halving
1785869,1040502,965315,57,12584,741,0,34,749.500,0.79,x16_nonsplit_halving
1785869,1602605,1457227,23,30727,1200,3,52,1273.000,0.79,x16_nonsplit_halving
1785869,1602605,1478561,106,22060,722,0,35,730.750,0.79,x16_nonsplit_halving
1785869,150884,212247,927,14083,1210,3,52,1283.000,0.79,x16_nonsplit_halving
1785869,150884,1000363,47,11685,741,0,34,749.500,0.79,x16_nonsplit_halving
1785869,399058,1180640,633,15166,1124,3,44,1195.000,0.79,x16_nonsplit_halving
1785869,399058,631996,40,12393,771,0,39,780.750,0.79,x16_nonsplit_halving
1785869,1342223,1037717,4,13476,1092,3,47,1163.750,0.79,x16_nonsplit_halving
1785869,1668437,1615971,4,16602,1666,3,77,1745.250,0.79,x16_nonsplit_halving
1785869,567970,1754032,22,13476,1025,3,40,1095.000,0.79,x16_nonsplit_halving
1785869,1342223,876990,14,10792,667,0,30,674.500,0.79,x16_nonsplit_halving
1786333,1226451,161804,161,15084,1159,3,46,1230.500,0.75,x16_nonsplit_halving
1786333,973667,282262,9,16000,1269,3,51,1341.750,0.75,x16_nonsplit_halving
1786333,1226451,861847,37,12684,859,0,40,869.000,0.75,x16_nonsplit_halving
1786333,973667,1242072,5,11559,681,0,29,688.250,0.75,x16_nonsplit_halving
1786333,1111736,355395,538,24934,1079,3,41,1149.250,0.75,x16_nonsplit_halving
1786333,1111736,175450,81,20475,819,0,38,828.500,0.75,x16_nonsplit_halving
1786333,679561,583758,46,14167,1061,3,38,1130.500,0.75,x16_nonsplit_halving
1786333,679561,1563185,52,12250,727,0,32,735.000,0.75,x16_nonsplit_halving
1786333,705852,654274,288,15100,1361,3,54,1434.500,0.75,x16_nonsplit_halving
1786333,727873,593983,28,26100,1219,3,47,1290.750,0.75,x16_nonsplit_halving
1786333,705852,630738,23,12166,829,0,35,837.750,0.75,x16_nonsplit_halving
1786333,1183933,1197025,42,15375,1335,3,56,1409.000,0.75,x16_nonsplit_halving
1786333,727873,1466297,21,19834,789,0,33,797.250,0.75,x16_nonsplit_halving
1786333,1183933,1555220,32,12268,785,0,37,794.250,0.75,x16_nonsplit_halving
1786333,240496,1785766,127,15351,1185,3,45,1256.250,0.75,x16_nonsplit_halving
1786333,240496,826620,54,12500,721,0,31,728.750,0.75,x16_nonsplit_halving
1786333,1269915,1477459,138,14750,1181,3,44,1252.000,0.75,x16_nonsplit_halving
1786333,1269915,949730,46,11475,715,0,30,722.500,0.75,x16_nonsplit_halving
1786333,282705,1128671,963,13750,1027,3,37,1096.250,0.75,x16_nonsplit_halving
1786333,282705,742705,49,11476,745,0,35,753.750,0.75,x16_nonsplit_halving
1790539,704320,957848,1772,333,66,0,0,66.000,575.17,bruteforce
1790539,499121,734783,1094,292,66,0,0,66.000,575.17,bruteforce
1790539,803745,985986,17519,291,66,0,0,66.000,575.17,bruteforce
1790539,1332915,1310785,16127,334,66,0,0,66.000,575.17,bruteforce
1790539,1715868,532392,1709,333,66,0,0,66.000,575.17,bruteforce
1790539,1452464,1724322,8554,292,66,0,0,66.000,575.17,bruteforce
1790539,912470,441291,4259,334,66,0,0,66.000,575.17,bruteforce
1790539,1088043,438307,5607,333,66,0,0,66.000,575.17,bruteforce
1790539,514986,1459869,41650,333,66,0,0,66.000,575.17,bruteforce
1790539,1529832,644143,93415,291,66,0,0,66.000,575.17,bruteforce
1790539,1377313,439477,2226,291,66,0,0,66.000,575.17,bruteforce
1790539,801588,597083,19051,291,66,0,0,66.000,575.17,bruteforce
1790539,279156,1731170,30791,333,66,0,0,66.000,575.17,bruteforce
1790539,285852,186807,42501,334,66,0,0,66.000,575.17,bruteforce
1790539,1097906,339302,2973,292,66,0,0,66.000,575.17,bruteforce
1790539,1672750,973016,20972,292,66,0,0,66.000,575.17,bruteforce
1790539,616227,1586224,15182,333,66,0,0,66.000,575.17,bruteforce
1790539,656477,855846,1047,334,66,0,0,66.000,575.17,bruteforce
1790539,980020,401668,34302,291,66,0,0,66.000,575.17,bruteforce
1790539,1199573,614078,3689,291,66,0,0,66.000,575.17,bruteforce
1791277,866362,1032860,96,17184,1249,3,46,1320.500,0.68,x16_nonsplit_halving
1791277,866362,1692054,54,13125,860,0,37,869.250,0.68,x16_nonsplit_halving
1791277,157879,1020424,113,17100,1460,3,59,1534.750,0.68,x16_nonsplit_halving
1791277,430557,1034311,38,14584,1149,3,41,1219.250,0.68,x16_nonsplit_halving
1791277,157879,1716274,10,12459,860,0,37,869.250,0.68,x16_nonsplit_halving
1791277,430557,850050,36,13060,872,0,39,881.750,0.68,x16_nonsplit_halving
1791277,1000039,1293496,16,13250,1094,3,40,1164.000,0.68,x16_nonsplit_halving
1791277,1000039,1613025,50,11375,819,0,35,827.750,0.68,x16_nonsplit_halving
1791277,1673525,329580,409,15309,1243,3,47,1314.750,0.68,x16_nonsplit_halving
1791277,1673525,676737,48,12666,837,0,38,846.500,0.68,x16_nonsplit_halving
1791277,903315,387870,274,16125,1419,3,55,1492.750,0.68,x16_nonsplit_halving
1791277,903315,385661,49,12268,872,0,39,881.750,0.68,x16_nonsplit_halving
1791277,1190792,46138,61,14875,1126,3,41,1196.250,0.68,x16_nonsplit_halving
1791277,1190792,1615715,42,11935,696,0,29,703.250,0.68,x16_nonsplit_halving
1791277,1591811,1303220,88,15084,1158,3,41,1228.250,0.68,x16_nonsplit_halving
1791277,1591811,579334,51,12308,784,0,34,792.500,0.68,x16_nonsplit_halving
1791277,944835,512428,82,28350,1120,3,40,1190.000,0.68,x16_nonsplit_halving
1791277,944835,1190357,86,21310,749,0,33,757.250,0.68,x16_nonsplit_halving
1791277,393346,272749,748,16042,1416,3,57,1490.250,0.68,x16_nonsplit_halving
1791277,393346,613119,54,11708,743,0,32,751.000,0.68,x16_nonsplit_halving
1792477,1659627,1585676,193,14792,1223,3,47,1294.750,0.74,x16_nonsplit_halving
1792477,1659627,1096661,46,12334,843,0,36,852.000,0.74,x16_nonsplit_halving
1792477,1321342,604599,510,14167,1105,3,38,1174.500,0.74,x16_nonsplit_halving
1792477,1321342,730948,50,12209,789,0,32,797.000,0.74,x16_nonsplit_halving
1792477,376900,424728,272,14309,1205,3,45,1276.250,0.74,x16_nonsplit_halving
1792477,376900,173220,48,11583,831,0,39,840.750,0.74,x16_nonsplit_halving
1792477,808796,1080773,129,15416,1373,3,52,1446.000,0.74,x16_nonsplit_halving
1792477,347041,1404114,5,29935,1075,3,38,1144.500,0.74,x16_nonsplit_halving
1792477,808796,67960,47,12643,897,0,40,907.000,0.74,x16_nonsplit_halving
1792477,347041,760156,46,22935,735,0,28,742.000,0.74,x16_nonsplit_halving
1792477,118495,1418925,169,14875,1209,3,46,1280.500,0.74,x16_nonsplit_halving
1792477,7887,1765952,16,15625,1281,3,47,1352.750,0.74,x16_nonsplit_halving
1792477,118495,170706,37,11977,777,0,35,785.750,0.74,x16_nonsplit_halving
1792477,7887,1570310,14,12477,849,0,37,858.250,0.74,x16_nonsplit_halving
1792477,1682844,638370,298,16459,1349,3,50,1421.500,0.74,x16_nonsplit_halving
1792477,1682844,50786,52,12475,801,0,34,809.500,0.74,x16_nonsplit_halving
1792477,926135,1381010,91,17833,1499,3,59,1573.750,0.74,x16_nonsplit_halving
1792477,926135,690483,46,13018,789,0,32,797.000,0.74,x16_nonsplit_halving
1792477,1276923,326578,393,17184,1529,3,59,1603.750,0.74,x16_nonsplit_halving
1792477,1276923,612098,47,12458,837,0,35,845.750,0.74,x16_nonsplit_halving
1795141,936535,231614,738,16809,1399,3,58,1473.500,1.24,x16_nonsplit_halving
1795141,936535,990100,50,12000,745,0,35,753.750,1.24,x16_nonsplit_halving
1795141,1076334,98927,192,13958,1205,3,45,1276.250,1.24,x16_nonsplit_halving
1795141,1076334,154192,43,11601,835,0,36,844.000,1.24,x16_nonsplit_halving
1795141,1034650,1731574,625,15583,1339,3,53,1412.250,1.24,x16_nonsplit_halving
1795141,1034650,1306588,59,12559,829,0,35,837.750,1.24,x16_nonsplit_halving
1795141,1467474,402689,28,13935,1119,3,45,1190.250,1.24,x16_nonsplit_halving
1795141,1467474,365553,50,11542,761,0,33,769.250,1.24,x16_nonsplit_halving
1795141,1497308,9238,551,14500,1333,3,54,1406.500,1.24,x16_nonsplit_halving
1795141,1497308,1143170,45,11100,767,0,34,775.500,1.24,x16_nonsplit_halving
1795141,1204333,1136606,191,13560,1137,3,43,1207.750,1.24,x16_nonsplit_halving
1795141,1204333,1777912,54,11500,801,0,35,809.750,1.24,x16_nonsplit_halving
1795141,84220,1048211,926,16809,1489,3,65,1565.250,1.24,x16_nonsplit_halving
1795141,84220,1551701,64,12250,785,0,37,794.250,1.24,x16_nonsplit_halving
1795141,487346,769015,72,14476,1331,3,53,1404.250,1.24,x16_nonsplit_halving
1795141,487346,815470,42,11708,795,0,34,803.500,1.24,x16_nonsplit_halving
1795141,792467,1343109,470,14292,1291,3,51,1363.750,1.24,x16_nonsplit_halving
1795141,792467,1652119,56,11393,795,0,34,803.500,1.24,x16_nonsplit_halving
1795141,1731550,1510759,1088,16417,1307,3,52,1380.000,1.24,x16_nonsplit_halving
1795141,1731550,755988,46,11101,705,0,33,713.250,1.24,x16_nonsplit_halving
1798963,1771106,1751308,1709,750,66,0,0,66.000,456.18,bruteforce
1798963,715551,901727,6542,291,66,0,0,66.000,456.18,bruteforce
1798963,971463,1008906,41291,333,66,0,0,66.000,456.18,bruteforce
1798963,1427167,1742085,7802,292,66,0,0,66.000,456.18,bruteforce
1798963,1433232,1560053,10216,291,66,0,0,66.000,456.18,bruteforce
1798963,1031061,1205062,5353,333,66,0,0,66.000,456.18,bruteforce
1798963,1171359,797655,24906,292,66,0,0,66.000,456.18,bruteforce
1798963,839482,1770303,8166,292,66,0,0,66.000,456.18,bruteforce
1798963,1405828,1736688,4510,292,66,0,0,66.000,456.18,bruteforce
1798963,917710,1798927,10272,333,66,0,0,66.000,456.18,bruteforce
1798963,419909,545865,4440,291,66,0,0,66.000,456.18,bruteforce
1798963,201245,630248,22824,292,66,0,0,66.000,456.18,bruteforce
1798963,800017,218090,13935,750,66,0,0,66.000,456.18,bruteforce
1798963,835756,506966,34530,291,66,0,0,66.000,456.18,bruteforce
1798963,1646193,1372037,1436,291,66,0,0,66.000,456.18,bruteforce
1798963,387668,265338,13704,333,66,0,0,66.000,456.18,bruteforce
1798963,1157123,1583865,46660,750,66,0,0,66.000,456.18,bruteforce
1798963,156646,1295387,8253,334,66,0,0,66.000,456.18,bruteforce
1798963,419909,936077,10999,333,66,0,0,66.000,456.18,bruteforce
1798963,765832,863944,11067,333,66,0,0,66.000,456.18,bruteforce
1799731,1593210,965579,1967,292,66,0,0,66.000,326.48,bruteforce
1799731,657686,917146,43858,334,66,0,0,66.000,326.48,bruteforce
1799731,1267471,1768977,1825,750,66,0,0,66.000,326.48,bruteforce
1799731,76159,405526,2843,333,66,0,0,66.000,326.48,bruteforce
1799731,6479,1528543,15216,292,66,0,0,66.000,326.48,bruteforce
1799731,1759348,117758,19828,334,66,0,0,66.000,326.48,bruteforce
1799731,312798,319507,8207,334,66,0,0,66.000,326.48,bruteforce
1799731,1671885,1786151,15155,292,66,0,0,66.000,326.48,bruteforce
1799731,1068526,243231,6104,292,66,0,0,66.000,326.48,bruteforce
1799731,1749461,330244,3884,333,66,0,0,66.000,326.48,bruteforce
1799731,1475311,131632,2598,292,66,0,0,66.000,326.48,bruteforce
1799731,365985,516004,25113,333,66,0,0,66.000,326.48,bruteforce
1799731,1396534,297540,2435,291,66,0,0,66.000,326.48,bruteforce
1799731,816638,1480370,5291,292,66,0,0,66.000,326.48,bruteforce
1799731,1739283,1729329,4573,291,66,0,0,66.000,326.48,bruteforce
1799731,347975,152591,10922,334,66,0,0,66.000,326.48,bruteforce
1799731,1125030,273282,11347,333,66,0,0,66.000,326.48,bruteforce
1799731,286727,1301752,5737,750,66,0,0,66.000,326.48,bruteforce
1799731,1334964,1343427,6447,709,66,0,0,66.000,326.48,bruteforce
1799731,156687,767471,7094,292,66,0,0,66.000,326.48,bruteforce
1802189,350584,935644,349,17809,1605,3,61,1680.250,0.72,x16_nonsplit_halving
1802189,350584,23605,47,12666,915,0,39,924.750,0.72,x16_nonsplit_halving
1802189,891002,101276,146,16542,1428,3,52,1501.000,0.72,x16_nonsplit_halving
1802189,891002,1229761,53,12767,915,0,39,924.750,0.72,x16_nonsplit_halving
1802189,704422,1479230,473,18834,1803,3,70,1880.500,0.72,x16_nonsplit_halving
1802189,704422,1395926,50,12684,903,0,37,912.250,0.72,x16_nonsplit_halving
1802189,793893,674775,107,14560,1176,3,40,1246.000,0.72,x16_nonsplit_halving
1802189,793893,231459,48,12708,891,0,35,899.750,0.72,x16_nonsplit_halving
1802189,690346,1795712,146,13709,1206,3,40,1276.000,0.72,x16_nonsplit_halving
1802189,690346,852396,46,11350,858,0,35,866.750,0.72,x16_nonsplit_halving
1802189,1030933,1505460,304,15792,1458,3,50,1530.500,0.72,x16_nonsplit_halving
1802189,949588,1040365,29,14792,1356,3,48,1428.000,0.72,x16_nonsplit_halving
1802189,1030933,859525,16,12018,897,0,36,906.000,0.72,x16_nonsplit_halving
1802189,949588,1614114,29,12518,897,0,36,906.000,0.72,x16_nonsplit_halving
1802189,366979,157030,176,14416,1176,3,40,1246.000,0.72,x16_nonsplit_halving
1802189,968587,712668,37,17309,1452,3,52,1525.000,0.72,x16_nonsplit_halving
1802189,366979,1178429,2,12351,897,0,36,906.000,0.72,x16_nonsplit_halving
1802189,968587,7530,54,13000,903,0,37,912.250,0.72,x16_nonsplit_halving
1802189,991946,258148,399,16417,1503,3,54,1576.500,0.72,x16_nonsplit_halving
1802189,1538823,711176,30,15517,1395,3,50,1467.500,0.72,x16_nonsplit_halving
1802393,1527679,282870,867,334,66,0,0,66.000,212.95,bruteforce
1802393,1145459,1719758,779,708,66,0,0,66.000,212.95,bruteforce
1802393,257215,256243,5280,333,66,0,0,66.000,212.95,bruteforce
1802393,728682,338768,4339,292,66,0,0,66.000,212.95,bruteforce
1802393,986065,1460037,8509,333,66,0,0,66.000,212.95,bruteforce
1802393,578881,944861,4434,292,66,0,0,66.000,212.95,bruteforce
1802393,1081033,613235,7381,292,66,0,0,66.000,212.95,bruteforce
1802393,1780163,485991,7962,291,66,0,0,66.000,212.95,bruteforce
1802393,1194020,920534,8612,292,66,0,0,66.000,212.95,bruteforce
1802393,206400,809688,1083,292,66,0,0,66.000,212.95,bruteforce
1802393,1212175,151500,7045,292,66,0,0,66.000,212.95,bruteforce
1802393,991882,1324985,5630,333,66,0,0,66.000,212.95,bruteforce
1802393,573013,1584070,1915,334,66,0,0,66.000,212.95,bruteforce
1802393,238085,632150,22620,333,66,0,0,66.000,212.95,bruteforce
1802393,841923,832692,12888,292,66,0,0,66.000,212.95,bruteforce
1802393,1661133,865851,7626,333,66,0,0,66.000,212.95,bruteforce
1802393,520731,1118646,6975,292,66,0,0,66.000,212.95,bruteforce
1802393,646915,631641,2641,291,66,0,0,66.000,212.95,bruteforce
1802393,579446,1788966,260,334,66,0,0,66.000,212.95,bruteforce
1802393,1478866,1393492,18471,334,66,0,0,66.000,212.95,bruteforce
1806263,937326,206961,4,393,66,0,0,66.000,201.92,bruteforce
1806263,157308,76243,2365,750,66,0,0,66.000,201.92,bruteforce
1806263,1675126,111214,15494,708,66,0,0,66.000,201.92,bruteforce
1806263,1617283,1286637,10208,333,66,0,0,66.000,201.92,bruteforce
1806263,1059137,372702,24160,291,66,0,0,66.000,201.92,bruteforce
1806263,580398,993811,100,333,66,0,0,66.000,201.92,bruteforce
1806263,979321,25510,3031,708,66,0,0,66.000,201.92,bruteforce
1806263,270547,1742621,5901,333,66,0,0,66.000,201.92,bruteforce
1806263,652487,1214673,10510,333,66,0,0,66.000,201.92,bruteforce
1806263,890076,1532602,9122,292,66,0,0,66.000,201.92,bruteforce
1806263,728002,672146,1350,291,66,0,0,66.000,201.92,bruteforce
1806263,1489183,513640,248,333,66,0,0,66.000,201.92,bruteforce
1806263,113122,230770,6086,333,66,0,0,66.000,201.92,bruteforce
1806263,660076,102464,2755,750,66,0,0,66.000,201.92,bruteforce
1806263,794605,1303129,8789,292,66,0,0,66.000,201.92,bruteforce
1806263,1430579,1739012,6461,709,66,0,0,66.000,201.92,bruteforce
1806263,1553638,263873,1186,291,66,0,0,66.000,201.92,bruteforce
1806263,1754082,1570128,2898,292,66,0,0,66.000,201.92,bruteforce
1806263,751324,399260,9028,292,66,0,0,66.000,201.92,bruteforce
1806263,1769125,965000,8234,333,66,0,0,66.000,201.92,bruteforce
1808243,1469237,1237225,24375,333,66,0,0,66.000,279.40,bruteforce
1808243,1135872,365064,11425,291,66,0,0,66.000,279.40,bruteforce
1808243,179764,757677,14272,334,66,0,0,66.000,279.40,bruteforce
1808243,1098551,276337,3933,292,66,0,0,66.000,279.40,bruteforce
1808243,715803,540820,6396,708,66,0,0,66.000,279.40,bruteforce
1808243,119537,1310618,4684,334,66,0,0,66.000,279.40,bruteforce
1808243,1800975,944277,15124,291,66,0,0,66.000,279.40,bruteforce
1808243,133351,1482683,384,292,66,0,0,66.000,279.40,bruteforce
1808243,1593591,1139548,15493,333,66,0,0,66.000,279.40,bruteforce
1808243,36413,1647459,19365,334,66,0,0,66.000,279.40,bruteforce
1808243,1293800,1443127,1365,333,66,0,0,66.000,279.40,bruteforce
1808243,709262,243086,167,292,66,0,0,66.000,279.40,bruteforce
1808243,380529,41598,1572,292,66,0,0,66.000,279.40,bruteforce
1808243,1720024,1474429,11119,310,66,0,0,66.000,279.40,bruteforce
1808243,1114917,672665,1639,333,66,0,0,66.000,279.40,bruteforce
1808243,1294300,434187,9463,292,66,0,0,66.000,279.40,bruteforce
1808243,77031,1374689,11172,333,66,0,0,66.000,279.40,bruteforce
1808243,804358,1183313,4732,750,66,0,0,66.000,279.40,bruteforce
1808243,1512414,799752,10083,333,66,0,0,66.000,279.40,bruteforce
1808243,1548731,1286061,10201,291,66,0,0,66.000,279.40,bruteforce
1809167,821653,1461140,104041,292,66,0,0,66.000,741.74,bruteforce
1809167,1092806,197660,36427,333,66,0,0,66.000,741.74,bruteforce
1809167,1509803,1093249,12120,333,66,0,0,66.000,741.74,bruteforce
1809167,1490705,114508,16222,291,66,0,0,66.000,741.74,bruteforce
1809167,632872,1274637,41096,292,66,0,0,66.000,741.74,bruteforce
1809167,1080687,1496786,24877,334,66,0,0,66.000,741.74,bruteforce
1809167,1785438,691527,40939,292,66,0,0,66.000,741.74,bruteforce
1809167,1238605,1097278,4743,292,66,0,0,66.000,741.74,bruteforce
1809167,67140,961406,7999,333,66,0,0,66.000,741.74,bruteforce
1809167,687466,1644309,20821,292,66,0,0,66.000,741.74,bruteforce
1809167,1502361,1226359,17870,292,66,0,0,66.000,741.74,bruteforce
1809167,1030677,8349,1231,750,66,0,0,66.000,741.74,bruteforce
1809167,1252687,1404893,9916,333,66,0,0,66.000,741.74,bruteforce
1809167,174009,109917,19875,292,66,0,0,66.000,741.74,bruteforce
